gene_id,strand,lost_len,ctrl_len,lost_at_frac,ctrl_at_frac,lost_are_pent,ctrl_are_pent,lost_are_nona,ctrl_are_nona,lost_miR-34a-5p,ctrl_miR-34a-5p,lost_let-7a-5p,ctrl_let-7a-5p,lost_miR-21-5p,ctrl_miR-21-5p,lost_miR-221-3p,ctrl_miR-221-3p,lost_miR-17-5p,ctrl_miR-17-5p,lost_miR-155-5p,ctrl_miR-155-5p,symbol,lost_seed_total,ctrl_seed_total
ENSG00000097033,+,42601,42601,0.6418159198140889,0.6222154409520904,158,97,4,3,2,3,3,2,7,2,3,1,14,7,7,7,SH3GLB1,36,22
ENSG00000099194,+,7313,7313,0.5445097771092575,0.47217284288253797,6,4,0,0,0,1,1,1,1,0,0,0,5,2,0,0,SCD,7,4
ENSG00000099246,+,30010,30010,0.6436187937354215,0.5998000666444518,99,66,3,4,3,1,1,2,1,2,1,0,6,11,2,0,RAB18,14,16
ENSG00000099337,+,564,564,0.45390070921985815,0.46099290780141844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KCNK6,0,0
ENSG00000099622,+,1092,1092,0.4184981684981685,0.31135531135531136,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CIRBP,1,0
ENSG00000099783,+,14794,14794,0.5497498986075436,0.5687440854400433,18,21,0,3,2,1,0,2,0,0,0,0,2,0,2,1,HNRNPM,6,4
ENSG00000099917,+,40729,40729,0.5122885413341844,0.49365317095926736,35,48,2,11,8,8,2,7,1,0,2,1,8,15,2,2,MED15,23,33
ENSG00000099942,+,33824,33824,0.5473332544938505,0.5229422894985809,52,50,8,12,2,2,5,1,0,0,2,1,7,25,1,1,CRKL,17,30
ENSG00000099968,+,44718,44718,0.5880406100451719,0.565231003175455,114,102,16,17,4,4,4,4,3,3,1,1,12,16,4,0,BCL2L13,28,28
ENSG00000100028,+,792,792,0.5808080808080808,0.5050505050505051,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,SNRPD3,2,0
ENSG00000100092,+,2799,2799,0.42908181493390496,0.4690961057520543,1,2,0,0,0,1,0,0,0,0,0,1,4,1,0,0,SH3BP1,4,3
ENSG00000100129,+,16589,16589,0.538971607691844,0.5396949786002773,16,28,4,4,2,2,5,3,0,2,0,0,10,5,0,1,EIF3L,17,13
ENSG00000100234,+,35062,35062,0.5261821915464036,0.5318578518053734,36,55,1,7,2,7,3,3,1,2,1,2,4,3,2,1,TIMP3,13,18
ENSG00000100344,+,6375,6375,0.4818823529411765,0.5025882352941177,5,3,0,0,1,1,0,0,0,0,2,1,1,2,0,1,PNPLA3,4,5
ENSG00000100347,+,21271,21271,0.5194866249823704,0.534248507357435,33,25,4,1,0,0,1,2,1,0,1,1,1,3,1,0,SAMM50,5,6
ENSG00000100532,+,5533,5533,0.6499186697993855,0.658051689860835,17,10,0,0,0,0,0,2,0,0,1,1,0,0,1,5,CGRRF1,2,8
ENSG00000100567,+,1056,1056,0.6297348484848485,0.6392045454545454,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PSMA3,0,0
ENSG00000100578,+,25206,25206,0.6237800523684837,0.6339363643576926,65,109,1,10,4,1,2,1,1,0,2,1,9,5,0,0,KIAA0586,18,8
ENSG00000100714,+,47929,47929,0.5626447453525005,0.5643556093388137,89,88,3,9,7,2,1,3,4,0,5,2,10,23,2,6,MTHFD1,29,36
ENSG00000100722,+,2845,2845,0.6449912126537786,0.6182776801405976,12,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,ZC3H14,2,0
ENSG00000100764,+,11193,11193,0.5681229339765925,0.5703564727954972,15,32,0,0,1,1,0,1,0,0,1,0,1,4,1,1,PSMC1,4,7
ENSG00000100811,+,40700,40700,0.557960687960688,0.5105405405405405,72,61,9,10,3,2,5,6,0,2,2,0,10,16,4,4,YY1,24,30
ENSG00000100883,+,41781,41781,0.6151360666331586,0.5707139608913142,136,84,11,5,3,2,1,3,3,1,2,2,12,24,4,3,SRP54,25,35
ENSG00000100897,+,2965,2965,0.4917369308600337,0.5092748735244519,1,5,0,0,0,1,0,0,2,1,0,0,0,0,0,0,DCAF11,2,2
ENSG00000100994,+,34966,34966,0.46582394325916604,0.5079791797746382,29,41,0,2,6,1,1,2,2,3,1,1,2,11,1,1,PYGB,13,19
ENSG00000101052,+,5586,5586,0.5175438596491229,0.5293591120658789,5,5,0,0,1,0,0,1,0,0,0,0,2,5,0,0,IFT52,3,6
ENSG00000101109,+,30651,30651,0.6220351701412679,0.5414831490000326,86,38,5,1,1,4,5,0,3,4,0,1,4,3,3,2,STK4,16,14
ENSG00000101146,+,5527,5527,0.604487063506423,0.5125746336167903,12,6,0,0,0,1,0,0,1,0,0,0,2,0,0,0,RAE1,3,1
ENSG00000101290,+,29176,29176,0.5382163421990678,0.5701261310666301,30,40,0,1,8,1,0,3,1,1,1,5,9,7,2,1,CDS2,21,18
ENSG00000101294,+,22202,22202,0.47883073596973247,0.5069813530312585,15,19,2,1,4,5,1,1,0,0,0,2,7,10,1,0,HM13,13,18
ENSG00000101336,+,48115,48115,0.5212719526135301,0.5191728151304167,64,73,14,3,2,3,6,4,3,4,0,2,14,15,2,2,HCK,27,30
ENSG00000101337,+,49518,49518,0.5234258249525425,0.5284946888000324,73,74,10,14,3,2,6,6,2,3,2,1,17,14,4,1,TM9SF4,34,27
ENSG00000101342,+,9881,9881,0.5453901426981075,0.49033498633741524,18,6,0,0,3,2,1,0,1,0,0,0,2,4,1,1,TLDC2,8,7
ENSG00000101350,+,21668,21668,0.5717186634668636,0.5610116300535352,85,55,9,5,1,0,0,4,0,1,0,0,7,10,0,1,KIF3B,8,16
ENSG00000101558,+,34107,34107,0.6394288562465184,0.5585656903274988,104,65,1,0,2,2,0,0,1,2,1,0,4,7,2,3,VAPA,10,14
ENSG00000101596,+,439,439,0.6674259681093394,0.6765375854214123,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SMCHD1,0,0
ENSG00000101745,+,17237,17237,0.6150722283459998,0.6254568660439752,36,54,1,0,1,1,1,1,1,2,1,1,7,3,4,0,ANKRD12,15,8
ENSG00000101773,+,1329,1329,0.6049661399548533,0.672686230248307,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RBBP8,0,0
ENSG00000101782,+,20864,20864,0.5863209355828221,0.5756326687116564,44,42,3,10,2,2,3,2,0,1,0,0,7,3,1,0,RIOK3,13,8
ENSG00000102081,+,9698,9698,0.6269333883274902,0.6599298824499897,25,37,1,2,0,0,0,0,0,0,2,0,1,3,0,1,FMR1,3,4
ENSG00000102125,+,1458,1458,0.5061728395061729,0.38271604938271603,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,TAZ,1,1
ENSG00000102144,+,17245,17245,0.5921136561322122,0.5681646854160626,35,33,2,0,0,1,0,2,2,0,0,2,2,4,2,1,PGK1,6,10
ENSG00000102218,+,44007,44007,0.6082895902924534,0.5576840048174154,115,71,5,7,2,6,3,6,7,0,3,1,10,23,2,1,RP2,27,37
ENSG00000102225,+,4744,4744,0.46838111298482293,0.4875632377740304,2,5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,CDK16,2,1
ENSG00000102312,+,2359,2359,0.4557015684612124,0.56973293768546,1,6,0,1,0,0,0,0,0,0,0,0,0,2,0,0,PORCN,0,2
ENSG00000102349,+,18370,18370,0.6092542188350571,0.6246597713663582,46,57,3,7,6,2,2,1,2,0,1,0,1,2,1,1,KLF8,13,6
ENSG00000102524,+,5274,5274,0.6994690936670459,0.6171786120591581,21,13,1,0,0,1,0,0,1,1,1,0,0,0,0,2,TNFSF13B,2,4
ENSG00000102743,+,1998,1998,0.534034034034034,0.5720720720720721,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1,SLC25A15,1,3
ENSG00000102898,+,878,878,0.4760820045558087,0.5558086560364465,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NUTF2,1,0
ENSG00000102974,+,25878,25878,0.5433959347708478,0.5584666512095215,27,41,2,4,4,0,2,0,0,0,1,1,16,17,0,3,CTCF,23,21
ENSG00000103018,+,13159,13159,0.6210198343339159,0.6062010791093548,33,32,2,4,1,2,0,0,0,1,3,0,4,3,3,1,CYB5B,11,7
ENSG00000103037,+,703,703,0.6415362731152204,0.5732574679943101,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SETD6,0,0
ENSG00000103064,+,2247,2247,0.5055629728526925,0.5322652425456164,1,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,SLC7A6,0,3
ENSG00000103066,+,7588,7588,0.45835529783869267,0.4582235108065366,13,3,10,0,1,0,1,2,0,0,2,1,0,1,0,0,PLA2G15,4,4
ENSG00000103194,+,32882,32882,0.5561705492366644,0.5727449668511647,52,73,1,0,1,2,2,1,2,5,1,2,10,4,1,0,USP10,17,14
ENSG00000103226,+,39053,39053,0.5442091516656851,0.5528128440836811,64,64,3,7,2,3,3,5,0,2,0,1,7,8,1,1,NOMO3,13,20
ENSG00000103260,+,4386,4386,0.34952120383036933,0.34997720018239853,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,METRN,1,3
ENSG00000103415,+,31102,31102,0.536267764130924,0.47778277924249246,31,18,2,3,2,1,3,1,2,1,4,2,13,17,1,1,HMOX2,25,23
ENSG00000103429,+,5785,5785,0.5481417458945549,0.5068280034572169,9,6,0,0,2,1,0,0,0,0,0,0,4,3,1,0,BFAR,7,4
ENSG00000103522,+,42579,42579,0.5433664482491369,0.5308250546043825,76,58,7,1,13,6,3,4,1,4,2,4,12,11,2,1,IL21R,33,30
ENSG00000103534,+,27835,27835,0.5652954912879469,0.5535836177474402,51,53,4,4,2,3,4,1,0,3,0,1,10,5,2,6,TMC5,18,19
ENSG00000103540,+,25610,25610,0.6020304568527919,0.5935181569699336,73,69,4,2,2,0,2,1,2,0,0,0,9,11,2,0,CCP110,17,12
ENSG00000103569,+,1082,1082,0.5979667282809612,0.6321626617375231,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,AQP9,1,0
ENSG00000103855,+,22686,22686,0.4762408533897558,0.514326016045138,14,28,0,0,0,1,1,4,0,0,0,1,2,3,2,1,CD276,5,10
ENSG00000103876,+,22409,22409,0.5102860457851756,0.5341157570618947,26,28,1,0,2,1,0,0,0,2,0,0,3,3,2,1,FAH,7,7
ENSG00000104164,+,599,599,0.6243739565943238,0.6293823038397329,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,BLOC1S6,3,0
ENSG00000104219,+,14300,14300,0.649020979020979,0.6203496503496504,35,55,0,2,0,2,0,0,1,1,0,0,2,2,1,2,ZDHHC2,4,7
ENSG00000104356,+,40104,40104,0.5839567125473768,0.5933822062637143,97,112,5,11,2,2,6,3,0,2,1,0,7,8,2,3,POP1,18,18
ENSG00000104365,+,29504,29504,0.5276911605206074,0.5169807483731019,34,56,0,8,3,2,3,1,1,0,4,0,7,7,2,0,IKBKB,20,10
ENSG00000104412,+,5160,5160,0.6156976744186047,0.6713178294573643,10,24,0,0,0,0,0,0,1,0,1,0,0,1,0,0,EMC2,2,1
ENSG00000104427,+,28802,28802,0.6471772793556003,0.6514825359350045,105,109,1,8,2,0,0,2,4,7,1,1,4,1,1,4,ZC2HC1A,12,15
ENSG00000104472,+,4876,4876,0.5726004922067268,0.4628794093519278,10,4,1,0,0,1,0,0,1,0,1,0,1,0,0,0,CHRAC1,3,1
ENSG00000104613,+,30165,30165,0.5966517487153986,0.5842201226587104,56,65,5,0,3,1,2,0,2,3,0,2,9,4,3,2,INTS10,19,12
ENSG00000104626,+,18794,18794,0.5844418431414281,0.6274874960093647,39,58,0,2,0,1,1,0,2,1,1,0,3,1,4,0,ERI1,11,3
ENSG00000104643,+,22129,22129,0.6197297663699218,0.6057209995932938,62,55,2,2,1,1,0,1,1,0,0,1,4,1,1,2,MTMR9,7,6
ENSG00000104765,+,21451,21451,0.5951703883268845,0.5841219523565335,34,46,0,4,1,2,0,1,0,0,1,3,5,5,2,3,BNIP3L,9,14
ENSG00000104805,+,11758,11758,0.4674264330668481,0.4848613709814594,20,11,13,4,0,0,1,1,1,1,0,0,5,2,0,0,NUCB1,7,4
ENSG00000104852,+,18102,18102,0.4827643354325489,0.4712186498729422,13,14,2,6,0,0,0,1,0,1,0,0,7,4,0,0,SNRNP70,7,6
ENSG00000104885,+,49079,49079,0.3858676827156218,0.45601988630575196,16,38,2,6,10,10,4,6,0,1,1,0,2,16,3,1,DOT1L,20,34
ENSG00000104957,+,3134,3134,0.47925973197192084,0.4696873005743459,2,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,CCDC130,2,1
ENSG00000104972,+,18655,18655,0.5077459126239614,0.5742696328062181,34,37,5,0,3,2,0,0,1,0,1,0,3,3,0,2,LILRB1,8,7
ENSG00000104973,+,3185,3185,0.45839874411302983,0.5340659340659341,3,6,0,2,0,1,0,1,0,0,0,0,1,1,0,0,MED25,1,3
ENSG00000104974,+,4716,4716,0.5324427480916031,0.44698897370653096,14,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,LILRA1,2,2
ENSG00000104998,+,6641,6641,0.474627315163379,0.4851678964011444,4,6,0,3,0,0,0,1,0,0,0,0,5,3,0,0,IL27RA,5,4
ENSG00000105176,+,17464,17464,0.6655405405405406,0.6429798442510307,62,48,3,1,0,1,0,1,0,1,1,2,2,4,4,1,URI1,7,10
ENSG00000105223,+,27413,27413,0.4810126582278481,0.5030095210301682,18,15,1,2,4,4,0,0,0,1,1,0,15,13,1,1,PLD3,21,19
ENSG00000105339,+,31192,31192,0.46800461656835085,0.5061233649653757,23,43,1,3,6,4,1,4,0,2,0,5,6,4,2,2,DENND3,15,21
ENSG00000105364,+,569,569,0.39191564147627417,0.37609841827768015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MRPL4,0,0
ENSG00000105372,+,3134,3134,0.4502233567326101,0.4738353541799617,2,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,RPS19,2,3
ENSG00000105568,+,47059,47059,0.5258080282198941,0.5598504005609979,69,62,9,3,3,3,1,1,0,2,0,1,7,18,3,1,PPP2R1A,14,26
ENSG00000105993,+,46452,46452,0.5527210884353742,0.5044777404632739,75,48,6,2,4,3,4,3,2,0,1,0,12,24,2,1,DNAJB6,25,31
ENSG00000106479,+,7897,7897,0.5607192604786628,0.4789160440673674,14,7,1,0,1,0,1,1,1,0,0,0,0,3,0,0,ZNF862,3,4
ENSG00000106560,+,1071,1071,0.580765639589169,0.5901027077497666,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,GIMAP2,1,0
ENSG00000106682,+,17760,17760,0.5495495495495496,0.5234234234234234,28,34,0,3,0,3,1,0,1,0,0,0,2,11,2,0,EIF4H,6,14
ENSG00000106683,+,10589,10589,0.45603928605156296,0.4883369534422514,5,9,0,0,1,1,1,1,0,0,0,0,11,8,0,0,LIMK1,13,10
ENSG00000106799,+,18769,18769,0.6230486440407054,0.6258724492514253,56,46,2,1,1,0,3,0,1,1,1,0,3,3,1,0,TGFBR1,10,4
ENSG00000106803,+,7015,7015,0.591304347826087,0.5642195295794725,14,11,1,0,1,0,1,1,1,0,1,0,2,1,0,0,SEC61B,6,2
ENSG00000106993,+,20981,20981,0.6380534769553405,0.5864830084362042,69,53,1,5,0,2,0,1,0,1,1,0,7,4,0,1,CDC37L1,8,9
ENSG00000107021,+,20690,20690,0.4815853069115515,0.4934267762203963,18,16,0,0,3,1,2,1,1,1,0,1,8,21,1,0,TBC1D13,15,25
ENSG00000107036,+,6142,6142,0.5958971019211983,0.6330185607294041,18,20,2,3,0,0,1,0,1,0,0,0,1,0,0,0,RIC1,3,0
ENSG00000107164,+,26356,26356,0.5491349218394294,0.5510699650933374,47,56,2,10,3,1,1,0,1,1,2,2,7,19,1,2,FUBP3,15,25
ENSG00000107625,+,39473,39473,0.6022344387302713,0.5675018366985027,108,64,6,4,1,1,3,1,4,1,2,2,11,8,3,4,DDX50,24,17
ENSG00000107643,+,26417,26417,0.6324715145550214,0.6134685997653027,62,76,0,4,2,2,1,2,2,1,2,0,3,3,1,1,MAPK8,11,9
ENSG00000107651,+,43014,43014,0.6054075417305993,0.5639791695726972,117,73,9,3,1,3,6,0,0,1,1,3,10,18,2,3,SEC23IP,20,28
ENSG00000107938,+,32887,32887,0.6168394806458479,0.5674278590324444,86,63,6,1,1,5,1,3,2,0,3,0,7,4,2,1,EDRF1,16,13
ENSG00000108055,+,5298,5298,0.6572291430728577,0.6215553038882597,18,17,1,0,0,0,0,0,1,0,0,0,1,4,5,0,SMC3,7,4
ENSG00000108064,+,9948,9948,0.6413349416968235,0.597708082026538,25,28,0,1,0,1,1,2,0,1,1,0,1,1,1,1,TFAM,4,6
ENSG00000108107,+,16014,16014,0.47689521668540025,0.39490445859872614,16,1,4,0,3,1,1,1,0,0,0,0,3,3,0,0,RPL28,7,5
ENSG00000108219,+,46030,46030,0.505626765153161,0.5108624809906582,59,42,1,2,7,6,1,1,1,0,1,2,5,10,3,2,TSPAN14,18,21
ENSG00000108406,+,40511,40511,0.6057367134852263,0.5836192639036311,112,100,3,11,1,0,4,4,0,2,1,2,15,13,3,3,DHX40,24,24
ENSG00000108424,+,32572,32572,0.5770600515780425,0.5477403905194645,39,48,2,3,1,1,3,1,1,1,1,0,11,17,3,5,KPNB1,20,25
ENSG00000108433,+,350,350,0.49714285714285716,0.5685714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GOSR2,0,0
ENSG00000108443,+,44892,44892,0.578677715405863,0.5483382339837833,104,63,18,3,4,4,3,5,3,0,5,2,10,16,5,1,RPS6KB1,30,28
ENSG00000108582,+,41833,41833,0.6181483517796954,0.5993115482991896,120,112,5,5,1,1,1,1,2,5,1,0,10,8,6,6,CPD,21,21
ENSG00000108587,+,39699,39699,0.6042721479130456,0.6105947253079422,108,95,3,4,2,3,1,2,3,0,4,0,4,11,2,3,GOSR1,16,19
ENSG00000108798,+,4914,4914,0.42836792836792836,0.42592592592592593,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,ABI3,1,3
ENSG00000108946,+,18025,18025,0.5521220527045769,0.6063245492371706,28,45,0,2,0,1,0,0,0,0,2,2,5,4,2,3,PRKAR1A,9,10
ENSG00000108984,+,3131,3131,0.6256786969019482,0.5863941232832961,5,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,MAP2K6,1,1
ENSG00000109046,+,21059,21059,0.5780901277363597,0.5726767652785033,46,42,3,6,1,2,1,0,3,0,0,0,5,11,2,0,WSB1,12,13
ENSG00000109066,+,4826,4826,0.47824285122254456,0.4749274761707418,4,3,0,0,1,1,0,0,1,0,0,0,2,1,0,1,TMEM104,4,3
ENSG00000109079,+,3887,3887,0.4970414201183432,0.44455878569590945,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,TNFAIP1,2,0
ENSG00000109180,+,6572,6572,0.6033171028606208,0.5628423615337796,12,12,0,0,1,0,0,0,0,0,0,0,3,1,1,1,OCIAD1,5,2
ENSG00000109184,+,6722,6722,0.6112764058315977,0.6084498661112764,24,14,0,0,0,0,0,0,1,1,0,0,0,1,1,0,DCUN1D4,2,2
ENSG00000109445,+,11117,11117,0.6616893046685257,0.5983628676801296,41,32,3,1,1,1,0,0,0,0,1,0,1,0,1,1,ZNF330,4,2
ENSG00000109475,+,7373,7373,0.5815814458158145,0.5944662959446629,15,19,0,1,1,0,1,1,0,0,0,0,2,2,0,0,RPL34,4,3
ENSG00000109689,+,2851,2851,0.6643283058575938,0.6474921080322694,15,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,STIM2,0,2
ENSG00000109787,+,36188,36188,0.5875980988172875,0.5704929810987067,74,67,3,2,0,3,1,2,3,4,2,1,6,12,5,2,KLF3,17,24
ENSG00000109790,+,5032,5032,0.6375198728139905,0.6029411764705882,24,12,0,0,0,1,1,0,0,0,0,0,2,1,1,0,KLHL5,4,2
ENSG00000109943,+,19399,19399,0.5904943553791433,0.5842053714108975,32,49,1,5,2,1,3,0,0,1,2,1,4,3,3,2,CRTAM,14,8
ENSG00000109944,+,37401,37401,0.6033261142750194,0.5958396834309243,87,113,4,12,1,1,1,1,3,0,5,0,9,11,4,3,JHY,23,16
ENSG00000110011,+,1426,1426,0.4158485273492286,0.36185133239831696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNAJC4,0,0
ENSG00000110318,+,41834,41834,0.6351293206482765,0.6354878806712244,104,120,1,4,3,1,3,3,4,4,2,1,14,14,1,4,CEP126,27,27
ENSG00000110330,+,18087,18087,0.6150273677226737,0.6094432465306574,43,51,4,3,1,0,1,4,0,0,0,0,2,3,1,5,BIRC2,5,12
ENSG00000110344,+,36766,36766,0.5879073056628407,0.5563020181689604,73,54,2,4,3,2,3,2,2,2,2,1,17,9,5,1,UBE4A,32,17
ENSG00000110448,+,20312,20312,0.4775009846396219,0.5160496258369437,12,17,2,0,4,2,1,0,0,0,0,0,2,4,0,1,CD5,7,7
ENSG00000110583,+,14727,14727,0.4891695525225776,0.4863855503496978,9,18,0,3,3,2,3,2,0,1,0,0,8,4,1,0,NAA40,15,9
ENSG00000110768,+,23397,23397,0.5922981578834894,0.5916997905714407,50,44,2,0,6,2,5,2,1,1,1,1,12,8,1,1,GTF2H1,26,15
ENSG00000111077,+,7598,7598,0.4030007896814951,0.4076072650697552,0,2,0,0,2,4,1,0,0,1,1,0,0,1,0,0,TNS2,4,6
ENSG00000111142,+,41033,41033,0.6109960275875514,0.5525065191431286,104,56,11,3,2,3,3,3,2,0,2,0,11,11,3,2,METAP2,23,19
ENSG00000111252,+,17430,17430,0.46029833620195065,0.4717154331612163,10,34,0,13,1,2,0,1,1,1,0,2,2,6,0,0,SH2B3,4,12
ENSG00000111269,+,28801,28801,0.5954307142113121,0.5607791396132079,75,50,2,1,2,6,2,3,3,5,0,1,7,18,0,3,CREBL2,14,36
ENSG00000111540,+,3459,3459,0.5810928013876843,0.5394622723330442,9,14,1,4,0,0,0,2,0,0,0,0,0,0,0,0,RAB5B,0,2
ENSG00000111581,+,44761,44761,0.6064877907106633,0.6051473380844932,114,116,2,10,3,1,5,3,0,4,5,2,21,21,3,2,NUP107,37,33
ENSG00000111605,+,6156,6156,0.6187459389213775,0.5904808317089019,23,10,2,0,0,0,0,1,0,0,0,3,1,0,1,0,CPSF6,2,4
ENSG00000111652,+,6127,6127,0.5428431532560797,0.5066100865023666,9,12,0,3,1,0,0,0,0,1,0,0,4,4,0,0,COPS7A,5,5
ENSG00000111666,+,23402,23402,0.6295615759336809,0.5908042047688232,93,53,2,2,1,3,1,0,4,1,0,1,6,9,1,2,CHPT1,13,16
ENSG00000111667,+,3580,3580,0.40083798882681565,0.4748603351955307,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USP5,0,1
ENSG00000111726,+,15303,15303,0.6447755342089786,0.581258576749657,43,25,1,0,0,0,2,1,1,0,1,2,3,6,1,0,CMAS,8,9
ENSG00000111785,+,36717,36717,0.619985292916088,0.5828090530272081,112,75,1,2,5,2,1,3,4,3,2,0,13,4,3,0,RIC8B,28,12
ENSG00000111790,+,5802,5802,0.6644260599793175,0.651327128576353,18,19,0,0,0,0,0,0,0,0,0,1,0,1,0,1,FGFR1OP2,0,3
ENSG00000111817,+,44793,44793,0.6223517067398924,0.6139352130913313,146,128,5,3,5,1,6,5,4,3,3,4,5,8,6,3,DSE,29,24
ENSG00000111832,+,4086,4086,0.6495349975526187,0.6534508076358296,9,7,0,0,0,1,1,1,0,0,0,1,0,0,0,2,RWDD1,1,5
ENSG00000111846,+,31249,31249,0.5585138724439183,0.57240231687414,62,58,6,6,4,2,3,3,1,4,3,1,6,12,5,4,GCNT2,22,26
ENSG00000111911,+,425,425,0.6494117647058824,0.7247058823529412,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HINT3,0,0
ENSG00000112146,+,26762,26762,0.6191614976459159,0.581458784844182,84,51,3,0,0,1,0,1,1,2,1,1,5,4,2,3,FBXO9,9,12
ENSG00000112200,+,29701,29701,0.645331807009865,0.6383623447021985,90,97,2,2,1,0,2,2,4,4,3,0,7,7,5,2,ZNF451,22,15
ENSG00000112297,+,43315,43315,0.608011081611451,0.5852245180653354,117,119,7,15,3,3,1,3,6,4,0,0,9,4,3,5,CRYBG1,22,19
ENSG00000112304,+,34729,34729,0.5884419361340666,0.5973681937285842,64,93,0,1,1,1,1,2,2,2,2,1,6,8,6,3,ACOT13,18,17
ENSG00000112343,+,24680,24680,0.5946515397082658,0.583711507293355,65,35,3,2,3,0,1,3,5,1,2,0,3,7,2,1,TRIM38,16,12
ENSG00000112379,+,22807,22807,0.5972289209453238,0.5894242995571535,37,54,3,8,6,4,1,4,1,2,0,2,5,2,3,3,ARFGEF3,16,17
ENSG00000112624,+,30099,30099,0.5531745240705671,0.5273929366424134,59,46,6,1,0,4,2,3,2,1,2,1,7,11,0,1,BICRAL,13,21
ENSG00000112739,+,2305,2305,0.6550976138828634,0.6008676789587852,12,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,PRPF4B,1,1
ENSG00000112763,+,15394,15394,0.55255294270495,0.539820709367286,24,31,0,0,1,3,2,0,0,2,0,2,4,2,1,1,BTN2A1,8,10
ENSG00000112799,+,24776,24776,0.5612286083306426,0.5594123345172748,34,42,1,2,4,1,0,0,3,2,2,1,3,8,3,1,LY86,15,13
ENSG00000112893,+,27546,27546,0.6519639875117984,0.6594060843679663,101,91,3,3,0,0,1,1,2,2,3,1,5,3,3,3,MAN2A1,14,10
ENSG00000113328,+,10641,10641,0.6535100084578517,0.6223099332769476,41,25,0,0,0,1,0,2,4,0,0,0,3,1,3,0,CCNG1,10,4
ENSG00000113368,+,312,312,0.6538461538461539,0.6346153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LMNB1,0,0
ENSG00000113387,+,12610,12610,0.6188739095955591,0.5547977795400476,30,26,0,1,1,2,0,1,1,0,0,0,2,2,0,2,SUB1,4,7
ENSG00000113407,+,2355,2355,0.5859872611464968,0.6522292993630573,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TARS1,0,1
ENSG00000113441,+,34845,34845,0.6354139761802268,0.6367915052374803,90,113,3,6,0,2,1,2,3,2,2,1,4,3,2,0,LNPEP,12,10
ENSG00000113460,+,7027,7027,0.6432332432047816,0.5793368436032447,19,14,2,1,0,0,1,1,1,0,0,0,2,1,0,0,BRIX1,4,2
ENSG00000113597,+,13676,13676,0.6208686750511846,0.6077069318514186,28,35,1,0,0,3,0,1,0,0,0,1,7,7,0,1,TRAPPC13,7,13
ENSG00000113615,+,29732,29732,0.5753397013318983,0.582570967307951,77,94,16,20,2,0,0,4,2,2,1,4,13,14,1,1,SEC24A,19,25
ENSG00000113621,+,3601,3601,0.4748680921966121,0.5906692585392946,3,5,0,0,1,0,0,0,0,0,0,0,2,2,0,1,TXNDC15,3,3
ENSG00000113643,+,12359,12359,0.6170402136095153,0.58362327049114,25,23,2,2,1,0,1,0,2,0,1,0,7,4,0,0,RARS1,12,4
ENSG00000113649,+,28373,28373,0.6424417580093751,0.6142106932647236,90,84,7,4,2,1,1,2,2,1,2,0,6,4,1,0,TCERG1,14,8
ENSG00000113658,+,29118,29118,0.6418366646060856,0.6088330242461708,94,84,5,4,0,0,3,0,3,1,4,1,7,2,3,1,SMAD5,20,5
ENSG00000113732,+,41567,41567,0.562561647460726,0.5254167969783723,82,63,9,5,2,7,3,4,2,2,0,1,22,19,2,4,ATP6V0E1,31,37
ENSG00000113966,+,1218,1218,0.6518883415435139,0.6362889983579638,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ARL6,1,0
