gene_id	celltype	stage	pas_id	rank	chrom	start	end	strand	n_cells	n_cells_expr	reads
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12632	1	1	97314551	97314906	-	102	14	43.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12670	1	1	97429534	97429824	-	1004	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12735	1	1	97665486	97666723	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12710	1	1	97557226	97557683	-	151	19	42.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12690	1	1	97484548	97485981	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12677	1	1	97440492	97441735	-	151	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	249399	1	6	158786699	158787570	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12736	1	1	97671696	97672517	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12711	1	1	97559609	97560022	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12672	1	1	97432354	97432942	-	1004	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12659	1	1	97400568	97402062	-	1004	3	22.2
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12635	1	1	97333155	97333948	-	102	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12750	1	1	97714361	97714639	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12692	1	1	97502158	97502737	-	151	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	249401	1	6	158788671	158790603	-	1004	22	63.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12694	1	1	97524770	97525078	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12638	1	1	97346100	97346845	-	102	25	124.2
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12753	1	1	97717950	97718705	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12710	1	1	97557226	97557683	-	1004	2	16.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12690	1	1	97484548	97485981	-	1004	20	76.2
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12677	1	1	97440492	97441735	-	1004	14	57.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12755	1	1	97719620	97720226	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12730	1	1	97645490	97645872	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12711	1	1	97559609	97560022	-	1004	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12654	1	1	97390771	97391562	-	102	1	5.9
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	249385	1	6	158770712	158772080	-	1004	77	321.2
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12756	1	1	97730849	97732054	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12731	1	1	97646370	97647021	-	151	31	94.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12692	1	1	97502158	97502737	-	1004	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12655	1	1	97392446	97392881	-	102	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12771	1	1	97808427	97809206	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12758	1	1	97738789	97739235	-	132	4	28.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12694	1	1	97524770	97525078	-	1004	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12670	1	1	97429534	97429824	-	102	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	249421	1	6	158814458	158818266	-	1004	36	177.4
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	249409	1	6	158797853	158801612	-	1004	53	229.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12735	1	1	97665486	97666723	-	151	15	52.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12672	1	1	97432354	97432942	-	102	2	11.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12659	1	1	97400568	97402062	-	102	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12736	1	1	97671696	97672517	-	151	6	23.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12730	1	1	97645490	97645872	-	1004	12	44.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12750	1	1	97714361	97714639	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12731	1	1	97646370	97647021	-	1004	108	414.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12776	1	1	97823152	97824427	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12778	1	1	97826430	97828108	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12753	1	1	97717950	97718705	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12710	1	1	97557226	97557683	-	102	15	25.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12690	1	1	97484548	97485981	-	102	2	6.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12677	1	1	97440492	97441735	-	102	30	76.7
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12779	1	1	97829840	97830188	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12735	1	1	97665486	97666723	-	1004	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12711	1	1	97559609	97560022	-	102	2	10.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12793	1	1	97882244	97882795	-	132	59	170.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12755	1	1	97719620	97720226	-	151	7	27.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12736	1	1	97671696	97672517	-	1004	2	12.9
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12692	1	1	97502158	97502737	-	102	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12566	1	1	97086207	97086745	-	132	2	6.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12756	1	1	97730849	97732054	-	151	11	42.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12750	1	1	97714361	97714639	-	1004	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12694	1	1	97524770	97525078	-	102	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12568	1	1	97089647	97090524	-	132	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	249395	1	6	158783099	158784177	-	102	1	7.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12771	1	1	97808427	97809206	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12758	1	1	97738789	97739235	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12602	1	1	97202005	97202302	-	132	7	42.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12753	1	1	97717950	97718705	-	1004	3	12.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12730	1	1	97645490	97645872	-	102	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12799	1	1	97899199	97899765	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12755	1	1	97719620	97720226	-	1004	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12731	1	1	97646370	97647021	-	102	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12605	1	1	97224607	97225130	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12585	1	1	97164963	97165320	-	132	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	249399	1	6	158786699	158787570	-	102	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12756	1	1	97730849	97732054	-	1004	12	47.9
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12606	1	1	97225581	97226111	-	132	7	40.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12776	1	1	97823152	97824427	-	151	3	13.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12771	1	1	97808427	97809206	-	1004	17	73.9
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12758	1	1	97738789	97739235	-	1004	6	28.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12588	1	1	97170740	97171197	-	132	12	70.3
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	249395	1	6	158783099	158784177	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12778	1	1	97826430	97828108	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12735	1	1	97665486	97666723	-	102	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12779	1	1	97829840	97830188	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12736	1	1	97671696	97672517	-	102	5	16.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12793	1	1	97882244	97882795	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12750	1	1	97714361	97714639	-	102	2	11.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12566	1	1	97086207	97086745	-	151	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	249399	1	6	158786699	158787570	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12776	1	1	97823152	97824427	-	1004	7	31.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12626	1	1	97285704	97286117	-	132	5	22.9
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12568	1	1	97089647	97090524	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12753	1	1	97717950	97718705	-	102	1	2.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12627	1	1	97286483	97287361	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12602	1	1	97202005	97202302	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12778	1	1	97826430	97828108	-	1004	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12779	1	1	97829840	97830188	-	1004	5	19.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12755	1	1	97719620	97720226	-	102	24	70.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12799	1	1	97899199	97899765	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12793	1	1	97882244	97882795	-	1004	58	262.9
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12756	1	1	97730849	97732054	-	102	2	8.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12643	1	1	97356328	97356878	-	132	2	12.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12605	1	1	97224607	97225130	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12566	1	1	97086207	97086745	-	1004	10	41.7
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12585	1	1	97164963	97165320	-	151	7	22.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12606	1	1	97225581	97226111	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12771	1	1	97808427	97809206	-	102	4	18.2
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12758	1	1	97738789	97739235	-	102	3	17.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12568	1	1	97089647	97090524	-	1004	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12588	1	1	97170740	97171197	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12602	1	1	97202005	97202302	-	1004	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12799	1	1	97899199	97899765	-	1004	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12649	1	1	97381174	97381542	-	132	2	11.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12605	1	1	97224607	97225130	-	1004	8	40.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12585	1	1	97164963	97165320	-	1004	20	61.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12776	1	1	97823152	97824427	-	102	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12606	1	1	97225581	97226111	-	1004	4	25.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12626	1	1	97285704	97286117	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12778	1	1	97826430	97828108	-	102	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12627	1	1	97286483	97287361	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12588	1	1	97170740	97171197	-	1004	18	85.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12779	1	1	97829840	97830188	-	102	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12793	1	1	97882244	97882795	-	102	2	9.2
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12680	1	1	97445823	97446216	-	132	1	6.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12566	1	1	97086207	97086745	-	102	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12681	1	1	97448699	97449251	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12643	1	1	97356328	97356878	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12568	1	1	97089647	97090524	-	102	2	4.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12626	1	1	97285704	97286117	-	1004	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12602	1	1	97202005	97202302	-	102	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12627	1	1	97286483	97287361	-	1004	3	12.1
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	249401	1	6	158788671	158790603	-	132	4	19.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12799	1	1	97899199	97899765	-	102	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12706	1	1	97547583	97547908	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12605	1	1	97224607	97225130	-	102	1	6.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12585	1	1	97164963	97165320	-	102	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12649	1	1	97381174	97381542	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12643	1	1	97356328	97356878	-	1004	1	5.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12606	1	1	97225581	97226111	-	102	1	3.7
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	249385	1	6	158770712	158772080	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12588	1	1	97170740	97171197	-	102	6	13.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12724	1	1	97618415	97618937	-	132	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	249421	1	6	158814458	158818266	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12680	1	1	97445823	97446216	-	151	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	249409	1	6	158797853	158801612	-	132	14	58.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12681	1	1	97448699	97449251	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12649	1	1	97381174	97381542	-	1004	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12626	1	1	97285704	97286117	-	102	1	5.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12627	1	1	97286483	97287361	-	102	3	17.9
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12706	1	1	97547583	97547908	-	151	113	280.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12680	1	1	97445823	97446216	-	1004	8	35.9
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12643	1	1	97356328	97356878	-	102	2	12.9
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12681	1	1	97448699	97449251	-	1004	7	38.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12746	1	1	97708893	97709759	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12761	1	1	97763485	97764057	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12748	1	1	97711899	97712915	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12724	1	1	97618415	97618937	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12763	1	1	97776011	97776514	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12706	1	1	97547583	97547908	-	1004	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12649	1	1	97381174	97381542	-	102	1	7.8
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	249395	1	6	158783099	158784177	-	1004	29	148.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12766	1	1	97792345	97792757	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12800	1	1	97907849	97908610	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12767	1	1	97797542	97797834	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12781	1	1	97849598	97849893	-	132	4	26.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12768	1	1	97800255	97801101	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12724	1	1	97618415	97618937	-	1004	6	35.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12680	1	1	97445823	97446216	-	102	2	9.5
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	249401	1	6	158788671	158790603	-	102	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12681	1	1	97448699	97449251	-	102	2	9.7
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	249399	1	6	158786699	158787570	-	1004	15	80.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12783	1	1	97854352	97854586	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12746	1	1	97708893	97709759	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12571	1	1	97097421	97097688	-	132	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	249385	1	6	158770712	158772080	-	102	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12761	1	1	97763485	97764057	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12748	1	1	97711899	97712915	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12706	1	1	97547583	97547908	-	102	1	5.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12788	1	1	97873090	97873232	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12763	1	1	97776011	97776514	-	151	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	249421	1	6	158814458	158818266	-	102	2	10.8
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	249401	1	6	158788671	158790603	-	151	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	249409	1	6	158797853	158801612	-	102	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12746	1	1	97708893	97709759	-	1004	11	37.9
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12766	1	1	97792345	97792757	-	151	5	19.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12800	1	1	97907849	97908610	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12767	1	1	97797542	97797834	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12761	1	1	97763485	97764057	-	1004	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12748	1	1	97711899	97712915	-	1004	2	7.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Normal	12724	1	1	97618415	97618937	-	102	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12591	1	1	97180194	97180488	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12578	1	1	97130731	97131216	-	132	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	249385	1	6	158770712	158772080	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12781	1	1	97849598	97849893	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12768	1	1	97800255	97801101	-	151	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	IVprimary	12579	1	1	97133097	97133761	-	132	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	StageI	12763	1	1	97776011	97776514	-	1004	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_AE2	Met	12783	1	1	97854352	97854586	-	151	0	0.0
